"Year","Month","Region","Country","Visitors"
"2001","May","Asia","Philippines",19195
"2001","Jun","Asia","Philippines",15870
"2001","Jul","Asia","Philippines",14460
"2001","Aug","Asia","Philippines",15481
"2001","Sep","Asia","Philippines",14553
"2001","Oct","Asia","Philippines",15289
"2001","Nov","Asia","Philippines",14599
"2001","Dec","Asia","Philippines",16414
"2002","Jan","Asia","Philippines",13518
"2002","Feb","Asia","Philippines",13668
"2002","Mar","Asia","Philippines",20245
"2002","Apr","Asia","Philippines",20192
"2002","May","Asia","Philippines",21424
"2002","Jun","Asia","Philippines",16442
"2002","Jul","Asia","Philippines",13947
"2002","Aug","Asia","Philippines",13951
"2002","Sep","Asia","Philippines",13613
"2002","Oct","Asia","Philippines",16762
"2002","Nov","Asia","Philippines",15188
"2002","Dec","Asia","Philippines",16609
"2003","Jan","Asia","Philippines",14438
"2003","Feb","Asia","Philippines",15927
"2003","Mar","Asia","Philippines",15544
"2003","Apr","Asia","Philippines",7796
"2003","May","Asia","Philippines",7357
"2003","Jun","Asia","Philippines",11419
"2003","Jul","Asia","Philippines",15959
"2003","Aug","Asia","Philippines",18258
"2003","Sep","Asia","Philippines",16008
"2003","Oct","Asia","Philippines",18352
"2003","Nov","Asia","Philippines",17261
"2003","Dec","Asia","Philippines",18254
"2004","Jan","Asia","Philippines",14347
"2004","Feb","Asia","Philippines",16601
"2004","Mar","Asia","Philippines",19951
"2004","Apr","Asia","Philippines",25771
"2004","May","Asia","Philippines",25937
"2004","Jun","Asia","Philippines",20354
"2004","Jul","Asia","Philippines",19861
"2004","Aug","Asia","Philippines",17701
"2004","Sep","Asia","Philippines",19447
"2004","Oct","Asia","Philippines",23540
"2004","Nov","Asia","Philippines",20547
"2004","Dec","Asia","Philippines",21838
"2005","Jan","Asia","Philippines",18149
"2005","Feb","Asia","Philippines",18763
"2005","Mar","Asia","Philippines",25520
"2005","Apr","Asia","Philippines",28754
"2005","May","Asia","Philippines",34121
"2005","Jun","Asia","Philippines",26305
"2005","Jul","Asia","Philippines",25811
"2005","Aug","Asia","Philippines",27093
"2005","Sep","Asia","Philippines",27510
"2005","Oct","Asia","Philippines",31553
"2005","Nov","Asia","Philippines",28458
"2005","Dec","Asia","Philippines",27934
"2006","Jan","Asia","Philippines",23133
"2006","Feb","Asia","Philippines",25592
"2006","Mar","Asia","Philippines",31939
"2006","Apr","Asia","Philippines",37713
"2006","May","Asia","Philippines",39995
"2006","Jun","Asia","Philippines",29790
"2006","Jul","Asia","Philippines",30567
"2006","Aug","Asia","Philippines",29722
"2006","Sep","Asia","Philippines",29747
"2006","Oct","Asia","Philippines",36293
"2006","Nov","Asia","Philippines",35712
"2006","Dec","Asia","Philippines",35893
"2007","Jan","Asia","Philippines",27798
"2007","Feb","Asia","Philippines",30588
"2007","Mar","Asia","Philippines",39195
"2007","Apr","Asia","Philippines",43107
"2007","May","Asia","Philippines",42047
"2007","Jun","Asia","Philippines",35997
"2007","Jul","Asia","Philippines",35032
"2007","Aug","Asia","Philippines",34096
"2007","Sep","Asia","Philippines",32523
"2007","Oct","Asia","Philippines",36179
"2007","Nov","Asia","Philippines",32059
"2007","Dec","Asia","Philippines",30154
"2008","Jan","Asia","Philippines",24635
"2008","Feb","Asia","Philippines",28674
"2008","Mar","Asia","Philippines",37117
"2008","Apr","Asia","Philippines",39347
"2008","May","Asia","Philippines",41872
"2008","Jun","Asia","Philippines",33708
"2008","Jul","Asia","Philippines",34135
"2008","Aug","Asia","Philippines",34984
"2008","Sep","Asia","Philippines",34314
"2008","Oct","Asia","Philippines",38577
"2008","Nov","Asia","Philippines",34208
"2008","Dec","Asia","Philippines",37367
"2009","Jan","Asia","Philippines",26249
"2009","Feb","Asia","Philippines",28911
"2009","Mar","Asia","Philippines",35718
"2009","Apr","Asia","Philippines",44622
"2009","May","Asia","Philippines",42460
"2009","Jun","Asia","Philippines",33487
"2009","Jul","Asia","Philippines",32072
"2009","Aug","Asia","Philippines",35930
"2009","Sep","Asia","Philippines",35289
"2009","Oct","Asia","Philippines",38367
"2009","Nov","Asia","Philippines",37810
"2009","Dec","Asia","Philippines",41157
"2010","Jan","Asia","Philippines",32704
"2010","Feb","Asia","Philippines",32510
"2010","Mar","Asia","Philippines",43959
"2010","Apr","Asia","Philippines",54454
"2010","May","Asia","Philippines",55312
"2010","Jun","Asia","Philippines",44491
"2010","Jul","Asia","Philippines",43441
"2010","Aug","Asia","Philippines",39283
"2010","Sep","Asia","Philippines",40672
"2010","Oct","Asia","Philippines",52011
"2010","Nov","Asia","Philippines",50094
"2010","Dec","Asia","Philippines",55518
"2011","Jan","Asia","Philippines",43339
"2011","Feb","Asia","Philippines",48107
"2011","Mar","Asia","Philippines",59922
"2011","Apr","Asia","Philippines",76197
"2011","May","Asia","Philippines",72488
"2011","Jun","Asia","Philippines",52257
"2011","Jul","Asia","Philippines",50938
"2011","Aug","Asia","Philippines",49558
"2011","Sep","Asia","Philippines",51859
"2011","Oct","Asia","Philippines",63218
"2011","Nov","Asia","Philippines",52726
"2011","Dec","Asia","Philippines",57114
"2012","Jan","Asia","Philippines",42248
"2012","Feb","Asia","Philippines",50931
"2012","Mar","Asia","Philippines",58682
"2012","Apr","Asia","Philippines",75052
"2012","May","Asia","Philippines",72484
"2012","Jun","Asia","Philippines",49957
"2012","Jul","Asia","Philippines",45249
"2012","Aug","Asia","Philippines",45775
"2012","Sep","Asia","Philippines",46880
"2012","Oct","Asia","Philippines",56058
"2012","Nov","Asia","Philippines",55125
"2012","Dec","Asia","Philippines",58363
"2013","Jan","Asia","Philippines",44201
"2013","Feb","Asia","Philippines",44540
"2013","Mar","Asia","Philippines",63521
"2013","Apr","Asia","Philippines",73215
"2013","May","Asia","Philippines",76929
"2013","Jun","Asia","Philippines",55868
"2013","Jul","Asia","Philippines",49225
"2013","Aug","Asia","Philippines",51817
"2013","Sep","Asia","Philippines",47879
"2013","Oct","Asia","Philippines",61360
"2013","Nov","Asia","Philippines",55195
"2013","Dec","Asia","Philippines",64044
"2014","Jan","Asia","Philippines",43702
"2014","Feb","Asia","Philippines",44539
"2014","Mar","Asia","Philippines",57050
"2014","Apr","Asia","Philippines",73558
"2014","May","Asia","Philippines",76976
"2014","Jun","Asia","Philippines",56224
"2014","Jul","Asia","Philippines",49506
"2014","Aug","Asia","Philippines",51074
"2014","Sep","Asia","Philippines",47246
"2014","Oct","Asia","Philippines",58572
"2014","Nov","Asia","Philippines",53508
"2014","Dec","Asia","Philippines",64526
"2015","Jan","Asia","Philippines",42838
"2015","Feb","Asia","Philippines",41155
"2015","Mar","Asia","Philippines",53649
"2015","Apr","Asia","Philippines",72258
"2015","May","Asia","Philippines",72158
"2015","Jun","Asia","Philippines",53314
"1996","Jan","Asia","Thailand",16996
"1996","Feb","Asia","Thailand",15892
"1996","Mar","Asia","Thailand",23085
"1996","Apr","Asia","Thailand",31643
"1996","May","Asia","Thailand",23901
"1996","Jun","Asia","Thailand",18922
"1996","Jul","Asia","Thailand",20151
"1996","Aug","Asia","Thailand",19165
"1996","Sep","Asia","Thailand",16500
"1996","Oct","Asia","Thailand",26526
"1996","Nov","Asia","Thailand",16730
"1996","Dec","Asia","Thailand",23054
"1997","Jan","Asia","Thailand",17482
"1997","Feb","Asia","Thailand",17079
"1997","Mar","Asia","Thailand",20685
"1997","Apr","Asia","Thailand",29631
"1997","May","Asia","Thailand",22094
"1997","Jun","Asia","Thailand",17245
"1997","Jul","Asia","Thailand",17195
"1997","Aug","Asia","Thailand",13662
"1997","Sep","Asia","Thailand",13398
"1997","Oct","Asia","Thailand",13863
"1997","Nov","Asia","Thailand",12736
"1997","Dec","Asia","Thailand",15247
"1998","Jan","Asia","Thailand",12183
"1998","Feb","Asia","Thailand",13390
"1998","Mar","Asia","Thailand",15029
"1998","Apr","Asia","Thailand",17979
"1998","May","Asia","Thailand",17320
"1998","Jun","Asia","Thailand",14562
"1998","Jul","Asia","Thailand",15094
"1998","Aug","Asia","Thailand",14463
"1998","Sep","Asia","Thailand",14238
"1998","Oct","Asia","Thailand",16628
"1998","Nov","Asia","Thailand",14128
"1998","Dec","Asia","Thailand",18993
"1999","Jan","Asia","Thailand",15062
"1999","Feb","Asia","Thailand",14539
"1999","Mar","Asia","Thailand",18413
"1999","Apr","Asia","Thailand",25438
"1999","May","Asia","Thailand",21066
"1999","Jun","Asia","Thailand",18133
"1999","Jul","Asia","Thailand",20363
"1999","Aug","Asia","Thailand",17500
"1999","Sep","Asia","Thailand",18338
"1999","Oct","Asia","Thailand",24510
"1999","Nov","Asia","Thailand",16878
"1999","Dec","Asia","Thailand",19235
"2000","Jan","Asia","Thailand",15792
"2000","Feb","Asia","Thailand",16981
"2000","Mar","Asia","Thailand",22217
"2000","Apr","Asia","Thailand",29985
"2000","May","Asia","Thailand",21959
"2000","Jun","Asia","Thailand",21446
"2000","Jul","Asia","Thailand",20357
"2000","Aug","Asia","Thailand",19311
"2000","Sep","Asia","Thailand",19266
"2000","Oct","Asia","Thailand",22009
"2000","Nov","Asia","Thailand",17934
"2000","Dec","Asia","Thailand",19493
"2001","Jan","Asia","Thailand",17330
"2001","Feb","Asia","Thailand",18039
"2001","Mar","Asia","Thailand",22656
"2001","Apr","Asia","Thailand",27816
"2001","May","Asia","Thailand",25807
"2001","Jun","Asia","Thailand",22556
"2001","Jul","Asia","Thailand",21522
"2001","Aug","Asia","Thailand",22090
"2001","Sep","Asia","Thailand",19644
"2001","Oct","Asia","Thailand",25476
"2001","Nov","Asia","Thailand",17845
"2001","Dec","Asia","Thailand",20177
"2002","Jan","Asia","Thailand",18648
"2002","Feb","Asia","Thailand",17579
"2002","Mar","Asia","Thailand",22804
"2002","Apr","Asia","Thailand",30425
"2002","May","Asia","Thailand",24040
"2002","Jun","Asia","Thailand",22060
"2002","Jul","Asia","Thailand",21246
"2002","Aug","Asia","Thailand",21075
"2002","Sep","Asia","Thailand",19413
"2002","Oct","Asia","Thailand",25699
"2002","Nov","Asia","Thailand",19006
"2002","Dec","Asia","Thailand",21870
"2003","Jan","Asia","Thailand",19668
"2003","Feb","Asia","Thailand",19673
"2003","Mar","Asia","Thailand",21581
"2003","Apr","Asia","Thailand",6318
"2003","May","Asia","Thailand",8148
"2003","Jun","Asia","Thailand",14363
"2003","Jul","Asia","Thailand",24007
"2003","Aug","Asia","Thailand",27273
"2003","Sep","Asia","Thailand",22090
"2003","Oct","Asia","Thailand",29792
"2003","Nov","Asia","Thailand",20073
"2003","Dec","Asia","Thailand",22812
"2004","Jan","Asia","Thailand",21826
"2004","Feb","Asia","Thailand",21433
"2004","Mar","Asia","Thailand",27951
"2004","Apr","Asia","Thailand",35796
"2004","May","Asia","Thailand",29237
"2004","Jun","Asia","Thailand",27410
"2004","Jul","Asia","Thailand",29903
"2004","Aug","Asia","Thailand",27482
"2004","Sep","Asia","Thailand",26506
"2004","Oct","Asia","Thailand",39140
"2004","Nov","Asia","Thailand",22794
"2004","Dec","Asia","Thailand",32487
"2005","Jan","Asia","Thailand",25070
"2005","Feb","Asia","Thailand",26578
"2005","Mar","Asia","Thailand",37515
"2005","Apr","Asia","Thailand",43410
"2005","May","Asia","Thailand",33739
"2005","Jun","Asia","Thailand",30260
"2005","Jul","Asia","Thailand",31991
"2005","Aug","Asia","Thailand",29772
"2005","Sep","Asia","Thailand",28915
"2005","Oct","Asia","Thailand",37085
"2005","Nov","Asia","Thailand",24961
"2005","Dec","Asia","Thailand",29744
"2006","Jan","Asia","Thailand",24544
"2006","Feb","Asia","Thailand",26200
"2006","Mar","Asia","Thailand",32483
"2006","Apr","Asia","Thailand",37862
"2006","May","Asia","Thailand",30587
"2006","Jun","Asia","Thailand",28946
"2006","Jul","Asia","Thailand",29003
"2006","Aug","Asia","Thailand",27775
"2006","Sep","Asia","Thailand",26498
"2006","Oct","Asia","Thailand",35860
"2006","Nov","Asia","Thailand",26894
"2006","Dec","Asia","Thailand",29714
"2007","Jan","Asia","Thailand",25863
"2007","Feb","Asia","Thailand",22575
"2007","Mar","Asia","Thailand",33087
"2007","Apr","Asia","Thailand",34500
"2007","May","Asia","Thailand",30555
"2007","Jun","Asia","Thailand",29419
"2007","Jul","Asia","Thailand",32250
"2007","Aug","Asia","Thailand",29149
"2007","Sep","Asia","Thailand",27135
"2007","Oct","Asia","Thailand",36655
"2007","Nov","Asia","Thailand",26309
"2007","Dec","Asia","Thailand",25919
"2008","Jan","Asia","Thailand",25851
"2008","Feb","Asia","Thailand",23320
"2008","Mar","Asia","Thailand",31641
"2008","Apr","Asia","Thailand",36226
"2008","May","Asia","Thailand",30487
"2008","Jun","Asia","Thailand",26211
"2008","Jul","Asia","Thailand",28884
"2008","Aug","Asia","Thailand",25901
"2008","Sep","Asia","Thailand",24530
"2008","Oct","Asia","Thailand",34193
"2008","Nov","Asia","Thailand",21914
"2008","Dec","Asia","Thailand",24747
"2009","Jan","Asia","Thailand",22661
"2009","Feb","Asia","Thailand",23335
"2009","Mar","Asia","Thailand",28055
"2009","Apr","Asia","Thailand",32151
"2009","May","Asia","Thailand",27066
"2009","Jun","Asia","Thailand",24479
"2009","Jul","Asia","Thailand",26643
"2009","Aug","Asia","Thailand",23533
"2009","Sep","Asia","Thailand",23587
"2009","Oct","Asia","Thailand",35977
"2009","Nov","Asia","Thailand",23588
"2009","Dec","Asia","Thailand",26830
"2010","Jan","Asia","Thailand",24635
"2010","Feb","Asia","Thailand",23154
"2010","Mar","Asia","Thailand",31815
"2010","Apr","Asia","Thailand",50657
"2010","May","Asia","Thailand",38925
"2010","Jun","Asia","Thailand",30712
"2010","Jul","Asia","Thailand",37256
"2010","Aug","Asia","Thailand",34804
"2010","Sep","Asia","Thailand",30711
"2010","Oct","Asia","Thailand",57951
"2010","Nov","Asia","Thailand",30197
"2010","Dec","Asia","Thailand",39250
"2011","Jan","Asia","Thailand",33230
"2011","Feb","Asia","Thailand",31019
"2011","Mar","Asia","Thailand",45728
"2011","Apr","Asia","Thailand",55662
"2011","May","Asia","Thailand",44274
"2011","Jun","Asia","Thailand",32783
"2011","Jul","Asia","Thailand",40848
"2011","Aug","Asia","Thailand",34385
"2011","Sep","Asia","Thailand",33009
"2011","Oct","Asia","Thailand",53133
"2011","Nov","Asia","Thailand",29299
"2011","Dec","Asia","Thailand",39338
"2012","Jan","Asia","Thailand",28725
"2012","Feb","Asia","Thailand",33176
"2012","Mar","Asia","Thailand",43230
"2012","Apr","Asia","Thailand",56217
"2012","May","Asia","Thailand",42583
"2012","Jun","Asia","Thailand",34526
"2012","Jul","Asia","Thailand",34542
"2012","Aug","Asia","Thailand",38137
"2012","Sep","Asia","Thailand",34926
"2012","Oct","Asia","Thailand",57136
"2012","Nov","Asia","Thailand",33908
"2012","Dec","Asia","Thailand",40548
"2013","Jan","Asia","Thailand",32897
"2013","Feb","Asia","Thailand",30311
"2013","Mar","Asia","Thailand",44202
"2013","Apr","Asia","Thailand",54728
"2013","May","Asia","Thailand",48171
"2013","Jun","Asia","Thailand",36018
"2013","Jul","Asia","Thailand",41912
"2013","Aug","Asia","Thailand",36548
"2013","Sep","Asia","Thailand",36254
"2013","Oct","Asia","Thailand",58887
"2013","Nov","Asia","Thailand",34685
"2013","Dec","Asia","Thailand",42796
"2014","Jan","Asia","Thailand",35263
"2014","Feb","Asia","Thailand",35161
"2014","Mar","Asia","Thailand",46338
"2014","Apr","Asia","Thailand",56136
"2014","May","Asia","Thailand",46683
"2014","Jun","Asia","Thailand",39083
"2014","Jul","Asia","Thailand",43785
"2014","Aug","Asia","Thailand",40849
"2014","Sep","Asia","Thailand",35122
"2014","Oct","Asia","Thailand",53916
"2014","Nov","Asia","Thailand",35138
"2014","Dec","Asia","Thailand",39035
"2015","Jan","Asia","Thailand",36798
"2015","Feb","Asia","Thailand",29889
"2015","Mar","Asia","Thailand",43504
"2015","Apr","Asia","Thailand",47838
"2015","May","Asia","Thailand",45674
"2015","Jun","Asia","Thailand",40105
"1996","Jan","Asia","Vietnam",1536
"1996","Feb","Asia","Vietnam",1345
"1996","Mar","Asia","Vietnam",1605
"1996","Apr","Asia","Vietnam",1467
"1996","May","Asia","Vietnam",1681
"1996","Jun","Asia","Vietnam",1969
"1996","Jul","Asia","Vietnam",1954
"1996","Aug","Asia","Vietnam",2126
"1996","Sep","Asia","Vietnam",2350
"1996","Oct","Asia","Vietnam",1825
"1996","Nov","Asia","Vietnam",1907
"1996","Dec","Asia","Vietnam",2160
"1997","Jan","Asia","Vietnam",1709
"1997","Feb","Asia","Vietnam",1976
"1997","Mar","Asia","Vietnam",1792
"1997","Apr","Asia","Vietnam",1823
"1997","May","Asia","Vietnam",1649
"1997","Jun","Asia","Vietnam",2153
"1997","Jul","Asia","Vietnam",2162
"1997","Aug","Asia","Vietnam",2203
"1997","Sep","Asia","Vietnam",1996
"1997","Oct","Asia","Vietnam",1876
"1997","Nov","Asia","Vietnam",1903
"1997","Dec","Asia","Vietnam",2262
"1998","Jan","Asia","Vietnam",1947
"1998","Feb","Asia","Vietnam",1435
"1998","Mar","Asia","Vietnam",1884
"1998","Apr","Asia","Vietnam",1850
"1998","May","Asia","Vietnam",1708
"1998","Jun","Asia","Vietnam",2021
"1998","Jul","Asia","Vietnam",1928
"1998","Aug","Asia","Vietnam",2212
"1998","Sep","Asia","Vietnam",1715
"1998","Oct","Asia","Vietnam",1874
"1998","Nov","Asia","Vietnam",2048
